,hex_id,lat,lon,day_of_week,weekend_ratio,weekday_ratio,night_ratio,rush_hour_ratio,business_hours_ratio,morning_ratio,afternoon_ratio,evening_ratio,total_records,unique_devices,records_per_device,device_diversity,frequent_devices,very_frequent_devices,commercial_activity_score,residential_activity_score,nearest_city_dist,weighted_city_importance,weighted_elevation,nearest_uni_dist,weighted_uni_importance,nearest_tourist_spot_dist,weighted_tourist_importance,coast_distance,nearest_mountain_dist,weighted_mountain_influence
200,888f76d691fffff,-2.922862098441212,-79.02204745963095,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30729,778,39.4974293059126,0.02531810342022194,174,78,0.0,0.01265905171011097,0.9678161824299542,125202863585.88965,8859.253016161712,0.024448976137485777,14.244859311130952,0.3205234186670837,5.687704663779182,1.0290250736325575,0.9318538148433215,18256.904272758162
201,8866d32a49fffff,-0.24180740139620116,-78.52105035339204,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,730124,23006,31.73624271929062,0.03150971615780333,5349,2248,0.0,0.015754858078901667,0.1060232306376354,445316129111.42804,36432.10110322187,0.06027251438684743,21.393031373847137,0.022200024517661326,67.99003551310008,1.795494490520898,0.12418105994655677,81471.01758173507
202,888f2b99c5fffff,-2.1936264752898396,-79.93063737028814,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,318452,5047,63.097285516148204,0.01584854232348988,1203,497,0.0,0.00792427116174494,0.06432665968729884,1868335988367.3499,10295.026796349119,0.03193220990824118,9.672235211387381,0.04048435818227455,35.671376623415085,0.08386490439131863,0.8184408404134254,19743.64840380466
203,888f2b99c5fffff,-2.1935316242934584,-79.93068631133087,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,545439,8538,63.88369641602249,0.015653446123214513,2063,844,0.0,0.007826723061607256,0.0642284003236315,1871098191172.3972,10294.70554398387,0.03194012484935868,9.67276761566611,0.04053403655767042,35.63801387962299,0.0838702447828858,0.818465696815238,19743.55489595307
204,888f7699e5fffff,-2.8907803873497686,-79.00749282292693,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,503137,14113,35.650605824417205,0.028050014210841183,3376,1399,0.0,0.014025007105420591,0.9818883059500135,125950204579.19221,8949.784789238314,0.010788100490577494,29.43470760163461,0.32899849354952787,5.631045063835497,1.0305973189714268,0.9019781575800477,18664.581962300672
205,8866d321abfffff,-0.3279986148786775,-78.44210671833616,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11251,1215,9.26008230452675,0.10799040085325749,298,116,0.0,0.053995200426628746,0.14187664572419703,348713975029.10565,29856.241068826024,0.14492809730006198,10.465330837359256,0.12999536524848943,18.141302737230365,1.8437316984979313,0.23959704947596006,71680.15361824053
206,8866d3388bfffff,-0.21679868538262387,-78.49187084244079,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,790306,19855,39.80387811634349,0.02512318013528937,4704,1933,0.0,0.012561590067644684,0.06836659918589358,654124034013.9497,50909.18744507912,0.032318697645880676,40.4763258069566,0.023498440480517652,71.51780202835215,1.8314710945615185,0.13889796684332437,77670.89843462789
207,888f7699e5fffff,-2.8906983883385493,-79.00755866715109,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,247019,10679,23.131285700908325,0.043231492314356385,2534,1061,0.0,0.021615746157178192,0.9818225895754573,125959472502.36635,8950.212978089445,0.010832917707568944,29.327684804302855,0.3289225380126438,5.631896993560703,1.0305065878255875,0.9018876203297935,18665.590670458016
208,8866d32101fffff,-0.26756578912171897,-78.46490372671178,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63852,2906,21.972470750172057,0.045511495332957466,685,291,0.0,0.022755747666478733,0.08796223782100457,523344150471.1051,41891.95336369166,0.08210822396279296,17.951632771013877,0.06885429462645058,29.653596124712934,1.8401051192973972,0.18529792658821795,72747.39663839873
209,8866d32a23fffff,-0.28897988299267185,-78.54375147967706,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,111352,3311,33.63092721232256,0.029734535526977513,757,325,0.0,0.014867267763488757,0.152643486015217,329370397227.1141,28387.466737063754,0.11251843735489511,12.556191429981286,0.0743077084842613,27.73670345994493,1.7585394115519841,0.14224582710227357,77705.64287344589
